article,sentiment
"Apple launched a new series of iPhones that included a new titanium shell, a faster chip and improved video game playing abilities.",-0.04242424242424244
Apple Inc is widely expected to announce a new headset that will blend video of the outside world with the virtual one at its annual software developer conference next week.,0.009090909090909087
"Apple Inc will host its annual spring product launch event on March 8, the iPhone maker said on Wednesday.",0.0
