article,sentiment
"Le Premier ministre israélien Benjamin Netanyahu a incité Elon Musk à mieux lutter contre l’antisémitisme sur son réseau social Twitter (récemment rebaptisé X), lors d’une conférence en Californie le 18 septembre.
En déplacement aux États-Unis, le dirigeant israélien a demandé au patron de Tesla et SpaceX de mieux modérer les messages antisémites, plus nombreux depuis le rachat de la plateforme par Elon Musk, selon plusieurs rapports.
« J’espère que vous trouverez, dans les limites du Premier Amendement, la capacité d’empêcher non seulement l’antisémitisme (…), mais toute haine collective », a déclaré Benjamin Netanyahu.
» Elon Musk a rapidement répondu: « Je suis contre tout ce qui promeut la haine et le conflit, attaquer un groupe quel qu’il soit (…), donc évidemment, je suis contre l’antisémitisme.
» Mais l’entrepreneur a tout de même tenu à rappeler que « la liberté d’expression implique que parfois, quelqu’un dira quelque chose qui ne vous plaît pas ».",0.03333333333333333
"Le patron du groupe de luxe LVMH est à la tête des plus grosses fortunes mondiales, et c’est Forbes qui l’a dévoilé en premier.
Bernard Arnault est crédité d’une fortune 188,6 milliards d’euros devant le patron de Tesla (174,7 milliards de dollars).
La presse financière américaine, Bloomberg, viendra quelques jours après confirmer cette tendance, créditant le propriétaire de Louis Vuitton d’une fortune de 170,6 milliards de dollars, devant Elon Musk (163,1 milliards).
Elon Musk a ainsi vu sa fortune dégringoler de plus de 100 milliards de dollars depuis janvier.
Bernard Arnault qui a 48% dans LVMH peut donc voir venir et devrait occuper pendant un bon moment la première du classement des hommes les plus riches du monde.",0.0
"Elon Musk, le nouveau patron de Twitter, a rétabli samedi le compte de l’ancien président américain, banni du réseau social après l’assaut du Capitole à Washington en janvier 2021.
Trump va être rétabli », a tweeté l’entrepreneur sur son propre compte après le résultat d’un sondage lancé auprès de ses abonnés.
Plus de quinze millions ont répondu et 51,8 % ont voté en faveur du « oui » au retour de l’homme politique républicain sur la plateforme.
Quelques minutes après son message, le compte de Donald Trump était de nouveau visible, le dernier message datant du 8 janvier 2021.
Le nombre d’abonnés, qui semble être reparti à zéro, s’élevait déjà à environ 300.000 vers 01h20.",0.03333333333333333
